loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,term_ 36 months,term_ 60 months
13000.0,15.95,315.79,25000.0,5.89,0.0,0.0,19.0,1.0,11483.0,29.9,34.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7000.0,14.72,241.7,66996.0,24.54,0.0,2.0,16.0,0.0,9833.0,28.4,35.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1200.0,11.49,39.57,75000.0,20.54,0.0,2.0,11.0,0.0,8216.0,40.9,31.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10000.0,13.61,230.67,38900.0,16.53,2.0,1.0,11.0,0.0,22070.0,33.8,27.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15000.0,15.95,526.99,77000.0,15.9,0.0,2.0,8.0,0.0,21274.0,89.4,15.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5000.0,15.95,121.46,35000.0,15.77,0.0,1.0,9.0,0.0,1543.0,28.1,12.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5000.0,17.56,125.78,48000.0,6.13,0.0,1.0,5.0,0.0,1651.0,66.0,6.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15000.0,11.86,497.22,60000.0,10.06,0.0,0.0,12.0,0.0,15015.0,46.3,29.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25000.0,11.86,455.12,107000.0,13.63,0.0,2.0,7.0,0.0,3673.0,15.4,16.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11500.0,7.88,359.74,25000.0,18.96,0.0,0.0,10.0,0.0,5079.0,15.8,18.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20000.0,14.84,691.75,120000.0,8.69,0.0,0.0,7.0,1.0,8042.0,78.8,21.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6500.0,13.98,222.1,55404.0,2.17,1.0,1.0,5.0,0.0,3298.0,68.7,11.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25000.0,16.82,618.9,90200.0,11.75,0.0,1.0,9.0,0.0,24178.0,64.6,30.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14500.0,10.38,470.47,30000.0,18.8,0.0,2.0,4.0,0.0,2201.0,39.3,14.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25000.0,11.86,527.74,48500.0,14.94,0.0,1.0,8.0,0.0,21329.0,73.3,20.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5000.0,10.75,163.11,36000.0,10.0,0.0,0.0,11.0,0.0,5317.0,19.7,12.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5000.0,14.84,172.94,65000.0,22.47,1.0,0.0,13.0,0.0,11464.0,51.4,19.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12000.0,13.23,274.46,68196.0,20.76,0.0,2.0,15.0,0.0,21583.0,20.5,22.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4500.0,7.14,139.24,45000.0,14.27,0.0,0.0,9.0,0.0,3031.0,14.9,17.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4200.0,13.23,141.99,42000.0,1.46,0.0,1.0,7.0,1.0,1601.0,34.8,14.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20000.0,10.38,648.92,120000.0,9.13,0.0,0.0,8.0,0.0,13852.0,25.2,24.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5600.0,13.61,129.18,1176000.0,1.22,1.0,0.0,6.0,0.0,11753.0,73.5,25.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5000.0,11.86,165.74,67596.0,9.55,0.0,0.0,4.0,0.0,5257.0,44.9,6.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15000.0,10.75,489.31,59200.0,11.64,0.0,0.0,6.0,0.0,15412.0,69.1,14.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6500.0,7.51,202.23,38500.0,1.5,0.0,0.0,5.0,0.0,269.0,0.9,15.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7500.0,11.12,245.97,22300.0,12.16,0.0,0.0,19.0,0.0,7364.0,38.2,23.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8500.0,7.88,265.89,40500.0,18.34,0.0,0.0,8.0,0.0,12194.0,55.7,21.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,6.76,184.61,140000.0,8.81,1.0,1.0,10.0,0.0,3699.0,13.0,29.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5000.0,17.56,125.78,40000.0,3.99,0.0,2.0,4.0,0.0,6651.0,58.3,4.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25000.0,13.23,501.45,180000.0,21.81,0.0,1.0,12.0,0.0,27106.0,77.4,50.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,11.86,133.05,30000.0,19.24,0.0,1.0,6.0,0.0,4407.0,50.7,8.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2275.0,11.86,75.42,52000.0,21.76,1.0,2.0,7.0,0.0,5143.0,54.7,31.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3500.0,11.49,115.4,94000.0,13.01,0.0,0.0,8.0,0.0,12470.0,63.0,24.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2400.0,16.82,85.36,13000.0,4.89,0.0,1.0,4.0,0.0,1450.0,96.7,4.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,10.38,128.61,50650.0,13.08,0.0,0.0,10.0,0.0,11223.0,43.5,12.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9000.0,11.86,199.57,61000.0,11.33,0.0,1.0,8.0,0.0,2391.0,15.8,11.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22750.0,13.23,520.32,41500.0,18.3,0.0,2.0,13.0,0.0,25575.0,61.3,46.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7000.0,15.58,168.67,28800.0,22.38,0.0,1.0,8.0,0.0,7617.0,78.5,12.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9300.0,10.38,199.35,43000.0,8.15,0.0,1.0,6.0,0.0,1260.0,17.0,20.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4400.0,7.88,88.97,8400.0,9.14,0.0,1.0,5.0,0.0,2167.0,25.8,6.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12000.0,10.38,389.36,38400.0,19.69,0.0,0.0,10.0,0.0,22382.0,58.6,19.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7800.0,14.35,267.92,30100.0,21.89,0.0,0.0,5.0,0.0,25780.0,85.4,9.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5500.0,16.82,136.16,28000.0,21.6,0.0,0.0,8.0,0.0,12363.0,87.1,13.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4200.0,16.32,102.86,37000.0,5.61,1.0,1.0,3.0,1.0,468.0,3.9,5.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16000.0,7.88,500.5,75000.0,6.1,0.0,0.0,8.0,0.0,107.0,0.7,30.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9600.0,7.51,298.67,48000.0,11.5,0.0,0.0,7.0,0.0,9151.0,55.5,18.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7200.0,11.12,156.98,30144.0,13.61,0.0,1.0,5.0,0.0,11161.0,31.9,9.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5000.0,14.84,172.94,44500.0,17.31,0.0,3.0,16.0,0.0,4937.0,73.7,20.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,7.51,311.11,97850.0,12.24,0.0,0.0,12.0,0.0,12970.0,21.6,21.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2700.0,14.72,93.23,53876.64,21.45,0.0,3.0,10.0,0.0,7060.0,84.9,30.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6250.0,15.95,219.58,40999.92,12.44,0.0,0.0,5.0,0.0,6294.0,99.9,8.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
25000.0,15.21,869.21,66996.0,23.52,0.0,1.0,12.0,0.0,27013.0,55.4,25.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,17.93,253.56,39996.0,3.33,0.0,1.0,10.0,1.0,1464.0,22.9,17.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3500.0,11.86,116.02,24000.0,8.05,3.0,0.0,6.0,0.0,280.0,23.3,9.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15000.0,15.95,364.38,36000.0,12.56,0.0,0.0,10.0,1.0,8272.0,53.7,20.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24500.0,13.61,363.3,72996.0,22.43,0.0,3.0,11.0,0.0,53146.0,78.8,23.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16800.0,15.21,401.53,88936.0,13.13,0.0,2.0,8.0,0.0,25880.0,78.4,35.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6500.0,10.38,210.9,26400.0,20.86,0.0,0.0,5.0,0.0,6865.0,58.2,10.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,14.72,414.35,45000.0,18.03,0.0,1.0,12.0,0.0,6076.0,16.2,22.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,7.51,373.33,60000.0,8.3,0.0,0.0,18.0,0.0,16426.0,19.6,36.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4800.0,13.23,162.27,54000.0,22.51,0.0,1.0,11.0,0.0,10274.0,88.0,25.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18000.0,7.88,563.06,72000.0,0.25,0.0,0.0,6.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2000.0,10.38,64.9,30000.0,16.8,0.0,2.0,9.0,0.0,1555.0,32.4,29.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6000.0,13.61,203.94,36500.0,0.89,0.0,1.0,7.0,0.0,1259.0,57.2,7.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,16.82,148.54,16320.0,6.76,0.0,0.0,8.0,0.0,3149.0,51.6,16.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8000.0,13.61,271.91,38500.0,14.93,0.0,0.0,14.0,0.0,5454.0,41.6,17.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3000.0,13.61,69.2,39996.0,21.9,0.0,1.0,13.0,0.0,6490.0,54.5,25.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9600.0,6.76,295.37,50000.0,17.85,0.0,0.0,8.0,0.0,1697.0,8.6,18.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25000.0,16.45,884.5,170004.0,24.89,0.0,2.0,17.0,0.0,41695.0,87.0,41.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6400.0,13.61,217.53,37000.0,7.75,0.0,2.0,5.0,0.0,0.0,0.0,11.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13750.0,16.32,336.72,24000.0,9.25,1.0,0.0,4.0,0.0,3522.0,88.0,13.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11675.0,15.95,283.61,74004.0,13.93,0.0,2.0,11.0,0.0,16478.0,84.5,17.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1000.0,11.12,21.81,9600.0,19.75,0.0,1.0,7.0,0.0,5308.0,22.1,11.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14500.0,17.93,367.66,40200.0,19.4,1.0,0.0,11.0,0.0,10871.0,38.8,30.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,11.49,329.72,120000.0,0.03,0.0,2.0,13.0,0.0,865.0,2.6,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15000.0,7.88,469.22,42500.0,19.37,0.0,1.0,13.0,0.0,11437.0,34.0,29.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6625.0,10.38,214.96,51000.0,6.19,0.0,0.0,4.0,0.0,5400.0,65.9,18.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2800.0,7.14,86.64,87895.0,15.29,0.0,0.0,8.0,0.0,35120.0,66.5,22.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12000.0,15.58,419.41,78000.0,0.46,0.0,1.0,4.0,0.0,210.0,2.4,34.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15000.0,14.35,515.22,87000.0,24.25,0.0,0.0,12.0,0.0,16861.0,69.1,47.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7000.0,13.98,239.18,51888.0,22.8,2.0,3.0,8.0,0.0,6914.0,84.3,29.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24250.0,11.49,533.2,62000.0,23.17,0.0,1.0,21.0,0.0,25835.0,33.9,44.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14000.0,7.51,435.56,42996.0,14.79,0.0,0.0,7.0,0.0,11979.0,42.2,20.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,10.38,389.36,90000.0,11.07,0.0,2.0,12.0,0.0,2719.0,35.3,36.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5000.0,7.51,155.56,96000.0,13.2,0.0,0.0,10.0,0.0,37361.0,17.2,41.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24250.0,13.61,559.37,125000.0,12.8,0.0,2.0,14.0,0.0,17667.0,39.1,43.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20000.0,14.35,686.96,91229.0,18.8,0.0,0.0,12.0,0.0,38915.0,63.6,24.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7000.0,6.76,215.38,14500.0,15.31,0.0,0.0,9.0,0.0,9320.0,14.5,29.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4800.0,7.88,150.15,115000.0,9.67,0.0,0.0,11.0,0.0,14760.0,40.2,33.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18000.0,11.12,392.45,50000.0,15.7,0.0,1.0,15.0,0.0,10564.0,40.4,44.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6250.0,15.21,149.38,43500.0,15.86,0.0,1.0,18.0,0.0,20602.0,68.2,26.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,7.51,373.33,95000.0,21.3,0.0,2.0,21.0,0.0,16262.0,26.0,51.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4000.0,11.86,132.59,27600.0,7.13,0.0,0.0,8.0,0.0,1876.0,67.0,23.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8400.0,11.49,184.7,34500.0,24.35,0.0,2.0,12.0,0.0,11547.0,49.6,23.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10000.0,7.88,312.82,64800.0,13.98,0.0,2.0,7.0,0.0,364.0,1.6,26.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,10.38,214.35,48000.0,11.72,0.0,0.0,10.0,0.0,3207.0,19.2,37.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11200.0,7.88,350.35,65000.0,13.7,0.0,2.0,11.0,0.0,23.0,0.1,63.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5500.0,7.88,172.05,65000.0,13.14,0.0,0.0,12.0,0.0,16647.0,25.5,35.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13600.0,7.88,425.43,68000.0,9.11,0.0,0.0,6.0,0.0,23216.0,55.3,15.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16000.0,13.98,372.13,45000.0,24.29,1.0,1.0,4.0,0.0,13856.0,59.0,21.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10000.0,17.19,357.48,36000.0,4.3,0.0,0.0,3.0,0.0,3147.0,74.9,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3000.0,7.88,93.85,185000.0,9.54,1.0,0.0,8.0,2.0,612.0,10.0,18.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16500.0,11.12,359.74,75000.0,9.41,0.0,0.0,13.0,0.0,5399.0,14.2,41.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18000.0,13.98,615.03,81000.0,5.3,0.0,1.0,4.0,0.0,12191.0,62.2,14.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9000.0,13.23,205.84,33600.0,4.71,2.0,1.0,9.0,0.0,4998.0,10.4,38.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000.0,16.32,195.91,75400.0,17.28,2.0,0.0,16.0,0.0,5188.0,64.0,42.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20000.0,7.88,625.63,125000.0,3.45,0.0,1.0,10.0,0.0,11762.0,42.9,34.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4000.0,13.98,136.68,60000.0,7.34,0.0,0.0,6.0,0.0,6628.0,77.1,13.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3125.0,7.14,96.7,32000.0,17.06,0.0,2.0,9.0,0.0,4779.0,20.1,13.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,7.51,373.33,124000.0,19.65,0.0,2.0,8.0,0.0,23467.0,41.2,26.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20000.0,11.12,436.05,81000.0,10.33,0.0,2.0,16.0,0.0,4831.0,13.2,39.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18000.0,15.95,437.25,52000.0,18.65,0.0,3.0,9.0,1.0,11881.0,65.0,27.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2500.0,14.72,86.33,37225.0,17.7,0.0,3.0,3.0,0.0,1295.0,99.6,12.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5000.0,7.51,155.56,46800.0,4.36,0.0,3.0,15.0,1.0,5642.0,11.2,26.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,13.61,339.89,38004.0,23.43,1.0,0.0,8.0,0.0,10451.0,69.7,14.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2500.0,16.82,88.91,20004.0,17.34,0.0,0.0,5.0,0.0,8566.0,98.5,9.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4500.0,6.76,138.46,52800.0,11.39,0.0,1.0,10.0,0.0,5822.0,31.8,24.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8000.0,7.51,248.89,26400.0,8.86,0.0,1.0,8.0,0.0,7375.0,33.8,13.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13500.0,13.23,456.37,63000.0,18.29,0.0,0.0,17.0,0.0,30772.0,72.6,35.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
21000.0,10.75,685.03,84000.0,8.04,0.0,1.0,5.0,0.0,0.0,0.0,23.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24500.0,13.23,560.34,71004.0,9.48,0.0,2.0,8.0,0.0,28006.0,75.5,30.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24000.0,11.86,532.18,85000.0,13.45,0.0,0.0,16.0,0.0,22676.0,62.9,40.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15250.0,11.12,332.49,58000.0,12.83,0.0,1.0,9.0,0.0,28533.0,50.2,39.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8800.0,13.61,202.99,92400.0,20.14,0.0,0.0,15.0,0.0,11370.0,24.3,29.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14400.0,16.32,508.54,60000.0,4.04,0.0,1.0,19.0,0.0,8840.0,58.9,23.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12250.0,15.58,295.17,30000.0,20.36,0.0,0.0,10.0,0.0,9454.0,61.0,22.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8000.0,7.14,247.53,60000.0,2.32,0.0,0.0,6.0,0.0,4035.0,26.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10000.0,14.72,345.29,38400.0,20.28,0.0,1.0,8.0,0.0,11162.0,97.1,17.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4000.0,11.12,131.19,18000.0,9.67,0.0,1.0,7.0,1.0,5515.0,66.4,10.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9000.0,7.14,278.48,33000.0,10.44,0.0,0.0,7.0,0.0,567.0,8.3,11.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15000.0,11.49,329.82,60000.0,20.36,0.0,1.0,8.0,0.0,13292.0,50.2,15.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1000.0,7.51,31.12,84000.0,15.81,0.0,1.0,8.0,0.0,21839.0,56.7,23.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13000.0,13.61,441.86,130000.0,13.18,0.0,0.0,7.0,0.0,35650.0,91.4,16.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24000.0,13.61,553.6,155000.0,12.29,0.0,2.0,18.0,0.0,5335.0,24.9,20.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3600.0,11.86,119.34,39000.0,10.28,2.0,2.0,4.0,0.0,1936.0,66.8,29.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10800.0,15.58,260.24,43700.0,20.87,0.0,2.0,8.0,1.0,10538.0,79.2,15.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25000.0,11.86,828.69,224000.0,9.17,0.0,2.0,14.0,0.0,34959.0,81.7,45.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14000.0,7.51,435.56,116000.0,5.44,0.0,2.0,9.0,0.0,5021.0,21.2,29.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
